trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.1, 'e': 0.832691910104472}",20,7,-72.1799482433527,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
184,False,"{'a': 0.1, 'e': 0.8318592181943675}",30,15,-111.34666553471321,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 2}",1
185,False,"{'a': 0.1, 'e': 0.8310273589761731}",25,0,-112.96371150918627,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
186,False,"{'a': 0.1, 'e': 0.8301963316171969}",20,0,-47.444061568387156,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
187,False,"{'a': 0.1, 'e': 0.8293661352855797}",20,3,-143.83121516560547,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 3}",1
188,False,"{'a': 0.1, 'e': 0.8285367691502942}",25,0,-150.097657461906,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
189,False,"{'a': 0.1, 'e': 0.8277082323811439}",20,5,-21.736316231355925,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
190,False,"{'a': 0.1, 'e': 0.8268805241487627}",20,0,-76.20467544457773,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
191,False,"{'a': 0.1, 'e': 0.826053643624614}",20,0,-117.31589262443576,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.8252275899809893}",25,0,-134.17728943739405,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.8244023623910083}",20,0,-87.37890825157282,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
194,False,"{'a': 0.1, 'e': 0.8235779600286173}",30,0,-157.04019379049743,"{0: 17, 1: 5, 2: 3, 3: 4, 4: 1}",0
195,False,"{'a': 0.1, 'e': 0.8227543820685886}",30,4,-184.72132422516447,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 4}",1
196,False,"{'a': 0.1, 'e': 0.8219316276865201}",30,0,-20.557098222177885,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
197,False,"{'a': 0.1, 'e': 0.8211096960588335}",20,0,-195.5026866667557,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
198,False,"{'a': 0.1, 'e': 0.8202885863627748}",30,0,-126.1221015808286,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
199,False,"{'a': 0.1, 'e': 0.819468297776412}",30,12,-86.46489486805343,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
200,False,"{'a': 0.1, 'e': 0.8186488294786356}",30,0,-43.20136899463946,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
201,False,"{'a': 0.1, 'e': 0.8178301806491569}",30,0,-114.54257138481766,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
202,False,"{'a': 0.1, 'e': 0.8170123504685077}",25,0,-32.64201674209162,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
203,False,"{'a': 0.1, 'e': 0.8161953381180392}",25,0,-114.16774324566055,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
204,False,"{'a': 0.1, 'e': 0.8153791427799212}",25,0,-186.2827651298775,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
205,False,"{'a': 0.1, 'e': 0.8145637636371413}",25,0,-94.20556006106447,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
206,False,"{'a': 0.1, 'e': 0.8137491998735041}",20,0,-119.59460839410038,"{0: 11, 1: 4, 2: 1, 3: 3, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.8129354506736306}",20,0,-62.45843787581644,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
208,False,"{'a': 0.1, 'e': 0.812122515222957}",20,0,-168.15986010278635,"{0: 10, 1: 1, 2: 4, 3: 3, 4: 2}",0
209,False,"{'a': 0.1, 'e': 0.8113103927077341}",20,0,-91.4360451526564,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.1, 'e': 0.8104990823150263}",20,0,-103.90602207742398,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
211,False,"{'a': 0.1, 'e': 0.8096885832327113}",30,0,-144.44587587776624,"{0: 19, 1: 5, 2: 2, 3: 2, 4: 2}",0
212,False,"{'a': 0.1, 'e': 0.8088788946494786}",25,0,-127.73436792178597,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
213,False,"{'a': 0.1, 'e': 0.8080700157548291}",20,0,-116.26298766374478,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
214,False,"{'a': 0.1, 'e': 0.8072619457390743}",20,0,-47.056779774460075,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
215,False,"{'a': 0.1, 'e': 0.8064546837933352}",25,16,-49.06373504220018,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
216,False,"{'a': 0.1, 'e': 0.8056482291095418}",20,0,-4.733836965886881,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
217,False,"{'a': 0.1, 'e': 0.8048425808804324}",20,0,-92.78256768618013,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",1
218,False,"{'a': 0.1, 'e': 0.8040377382995519}",20,0,-100.54283668358346,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
219,False,"{'a': 0.1, 'e': 0.8032337005612523}",25,12,-79.76753044264224,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
220,False,"{'a': 0.1, 'e': 0.8024304668606911}",20,3,-57.18451813344912,"{0: 8, 1: 5, 2: 4, 3: 0, 4: 0}",1
221,False,"{'a': 0.1, 'e': 0.8016280363938304}",25,15,-4.983925596843624,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.1, 'e': 0.8008264083574366}",25,0,-193.215983686576,"{0: 11, 1: 1, 2: 10, 3: 1, 4: 2}",0
223,False,"{'a': 0.1, 'e': 0.8000255819490791}",25,2,-131.22473704843176,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 1}",1
224,False,"{'a': 0.1, 'e': 0.79922555636713}",25,0,-74.3938601659126,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
225,False,"{'a': 0.1, 'e': 0.7984263308107629}",20,7,-94.46219545433215,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
226,False,"{'a': 0.1, 'e': 0.7976279044799521}",20,0,-105.89443027693686,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
227,False,"{'a': 0.1, 'e': 0.7968302765754722}",20,13,-25.830673034862272,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
228,False,"{'a': 0.1, 'e': 0.7960334462988967}",30,1,-48.80645746717659,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 0}",1
229,False,"{'a': 0.1, 'e': 0.7952374128525979}",25,0,-28.017200508124635,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
230,False,"{'a': 0.1, 'e': 0.7944421754397453}",25,0,-47.656297578395936,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
231,False,"{'a': 0.1, 'e': 0.7936477332643055}",25,0,-106.55450204734545,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
232,False,"{'a': 0.1, 'e': 0.7928540855310412}",25,0,-134.70507734863358,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
233,False,"{'a': 0.1, 'e': 0.7920612314455101}",25,0,-93.41828923353525,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
234,False,"{'a': 0.1, 'e': 0.7912691702140646}",20,0,-118.61336383169032,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
235,False,"{'a': 0.1, 'e': 0.7904779010438505}",30,0,-114.7441485132453,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
236,False,"{'a': 0.1, 'e': 0.7896874231428067}",20,0,-19.91562861995727,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
237,False,"{'a': 0.1, 'e': 0.7888977357196639}",20,0,-87.25540735936833,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
238,False,"{'a': 0.1, 'e': 0.7881088379839443}",20,0,-112.8002663448053,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
239,False,"{'a': 0.1, 'e': 0.7873207291459603}",25,0,-104.55990456208404,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
240,False,"{'a': 0.1, 'e': 0.7865334084168143}",20,0,-84.02450746492951,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
241,False,"{'a': 0.1, 'e': 0.7857468750083975}",25,0,-50.72116388483546,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
242,False,"{'a': 0.1, 'e': 0.7849611281333891}",25,0,-47.49164672122994,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
243,False,"{'a': 0.1, 'e': 0.7841761670052557}",25,0,-50.41488733283499,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
244,False,"{'a': 0.1, 'e': 0.7833919908382505}",30,16,-9.111340225122756,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.1, 'e': 0.7826085988474122}",30,0,-100.25583385264282,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
246,False,"{'a': 0.1, 'e': 0.7818259902485648}",25,0,-60.154965323866016,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
247,False,"{'a': 0.1, 'e': 0.7810441642583162}",20,0,-79.80125675938358,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.780263120094058}",20,0,-61.5555189911838,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.7794828569739639}",20,13,-50.71257624281238,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
250,False,"{'a': 0.1, 'e': 0.7787033741169899}",25,0,-81.42586181376964,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
251,False,"{'a': 0.1, 'e': 0.7779246707428729}",20,15,4.55873558245114,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.1, 'e': 0.7771467460721301}",20,0,-47.23381612082127,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
253,False,"{'a': 0.1, 'e': 0.7763695993260579}",35,0,-169.62883553426045,"{0: 20, 1: 2, 2: 10, 3: 2, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.7755932297267318}",30,0,-46.994299498810655,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
255,False,"{'a': 0.1, 'e': 0.7748176364970051}",20,0,-76.0898893331371,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
256,False,"{'a': 0.1, 'e': 0.7740428188605081}",25,0,-57.769010145298026,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
257,False,"{'a': 0.1, 'e': 0.7732687760416476}",20,0,-78.09702159987715,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.1, 'e': 0.7724955072656059}",30,0,-155.79688300940893,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
259,False,"{'a': 0.1, 'e': 0.7717230117583403}",20,0,-9.706685692982544,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.1, 'e': 0.770951288746582}",25,8,-89.49515184601121,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
261,False,"{'a': 0.1, 'e': 0.7701803374578354}",20,0,-35.797030903467714,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
262,False,"{'a': 0.1, 'e': 0.7694101571203776}",30,0,-103.82442939395311,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
263,False,"{'a': 0.1, 'e': 0.7686407469632572}",30,0,-123.23015323892346,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
264,False,"{'a': 0.1, 'e': 0.767872106216294}",25,5,-89.99859605388497,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
265,False,"{'a': 0.1, 'e': 0.7671042341100777}",20,0,-74.38279813763779,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
266,False,"{'a': 0.1, 'e': 0.7663371298759676}",20,0,-230.98085414223908,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 5}",0
267,False,"{'a': 0.1, 'e': 0.7655707927460916}",20,0,-141.78619911141692,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
268,False,"{'a': 0.1, 'e': 0.7648052219533455}",30,13,-27.895204114870904,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
269,False,"{'a': 0.1, 'e': 0.7640404167313921}",20,0,-78.32426954522742,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
270,False,"{'a': 0.1, 'e': 0.7632763763146607}",25,0,-161.4921261945146,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
271,False,"{'a': 0.1, 'e': 0.7625130999383462}",25,0,-105.9934560025266,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
272,False,"{'a': 0.1, 'e': 0.7617505868384078}",25,0,-85.44425783680619,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
273,False,"{'a': 0.1, 'e': 0.7609888362515693}",20,10,-15.607099713890765,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
274,False,"{'a': 0.1, 'e': 0.7602278474153178}",20,0,-109.89666843225166,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
275,False,"{'a': 0.1, 'e': 0.7594676195679024}",20,0,-113.3913760609067,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
276,False,"{'a': 0.1, 'e': 0.7587081519483345}",30,0,-115.39266587439681,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
277,False,"{'a': 0.1, 'e': 0.7579494437963862}",20,0,-65.01940965172004,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
278,False,"{'a': 0.1, 'e': 0.7571914943525898}",20,0,-107.60008764319164,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.7564343028582372}",25,0,-173.3041320565893,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
280,False,"{'a': 0.1, 'e': 0.755677868555379}",20,11,-18.30824660622951,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
281,False,"{'a': 0.1, 'e': 0.7549221906868236}",20,9,-32.020844084979316,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
282,False,"{'a': 0.1, 'e': 0.7541672684961368}",25,0,-94.79039492002676,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
283,False,"{'a': 0.1, 'e': 0.7534131012276407}",20,0,-102.36505523732133,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.752659688126413}",25,0,-76.12777520181656,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
285,False,"{'a': 0.1, 'e': 0.7519070284382866}",30,0,-75.66700579168588,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
286,False,"{'a': 0.1, 'e': 0.7511551214098483}",20,6,-43.675967569716,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
287,False,"{'a': 0.1, 'e': 0.7504039662884385}",20,0,-88.13270019013747,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
288,False,"{'a': 0.1, 'e': 0.7496535623221501}",30,12,-2.580935940056306,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
289,False,"{'a': 0.1, 'e': 0.7489039087598279}",30,0,-176.68789752777258,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
290,False,"{'a': 0.1, 'e': 0.7481550048510681}",20,0,-67.8120943410107,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.747406849846217}",20,12,-3.0771959612361144,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.1, 'e': 0.7466594429963708}",20,0,-98.37187369547857,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
293,False,"{'a': 0.1, 'e': 0.7459127835533744}",25,0,-66.85662263712786,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
294,False,"{'a': 0.1, 'e': 0.745166870769821}",30,13,-110.54194168323434,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
295,False,"{'a': 0.1, 'e': 0.7444217038990512}",25,0,-97.93833881374019,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
296,False,"{'a': 0.1, 'e': 0.7436772821951522}",25,20,10.097711072254095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.1, 'e': 0.742933604912957}",20,0,-75.84935732365764,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
298,False,"{'a': 0.1, 'e': 0.7421906713080441}",30,0,-53.524334476849695,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.741448480636736}",20,7,-72.76833482458163,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
300,False,"{'a': 0.1, 'e': 0.7407070321560992}",20,4,-60.35928288438629,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
301,False,"{'a': 0.1, 'e': 0.7399663251239431}",20,5,-38.532917435678364,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
302,False,"{'a': 0.1, 'e': 0.7392263587988193}",30,0,-66.93760516433244,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
303,False,"{'a': 0.1, 'e': 0.7384871324400204}",25,0,-13.178850798317743,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.7377486453075803}",25,0,-86.07571073229809,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.7370108966622728}",20,0,-118.09446684640419,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
306,False,"{'a': 0.1, 'e': 0.7362738857656105}",25,0,-72.16663595977674,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
307,False,"{'a': 0.1, 'e': 0.7355376118798449}",30,0,-132.8429976815275,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
308,False,"{'a': 0.1, 'e': 0.7348020742679651}",20,0,-63.819297534753915,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
309,False,"{'a': 0.1, 'e': 0.734067272193697}",25,13,-59.03067018960665,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
310,False,"{'a': 0.1, 'e': 0.7333332049215034}",25,16,-52.633381650737775,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
311,False,"{'a': 0.1, 'e': 0.7325998717165819}",25,0,-81.9031610085116,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
312,False,"{'a': 0.1, 'e': 0.7318672718448653}",30,0,-128.91044810294733,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 3}",0
313,False,"{'a': 0.1, 'e': 0.7311354045730205}",20,0,-188.62998263387374,"{0: 9, 1: 0, 2: 6, 3: 3, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.7304042691684475}",30,0,-22.027961616382974,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.729673864899279}",20,3,-107.59407121767448,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
316,False,"{'a': 0.1, 'e': 0.7289441910343797}",20,2,-56.819827553976836,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
317,False,"{'a': 0.1, 'e': 0.7282152468433454}",30,8,-48.59466008875049,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 0}",1
318,False,"{'a': 0.1, 'e': 0.727487031596502}",35,0,-58.72417590298338,"{0: 26, 1: 2, 2: 6, 3: 1, 4: 0}",0
319,False,"{'a': 0.1, 'e': 0.7267595445649054}",20,0,-61.984174593074954,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.7260327850203405}",20,0,-40.42328772177669,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
321,False,"{'a': 0.1, 'e': 0.7253067522353203}",20,0,-55.148992664637504,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
322,False,"{'a': 0.1, 'e': 0.7245814454830849}",20,0,-92.54030010480625,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
323,False,"{'a': 0.1, 'e': 0.7238568640376019}",30,0,-133.49588513230788,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
324,False,"{'a': 0.1, 'e': 0.7231330071735642}",25,0,-17.851295582959654,"{0: 18, 1: 6, 2: 1, 3: 0, 4: 0}",0
325,False,"{'a': 0.1, 'e': 0.7224098741663907}",20,0,-47.86159383121748,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
326,False,"{'a': 0.1, 'e': 0.7216874642922243}",25,16,0.7068117936273697,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.7209657768279321}",25,0,-96.75238951774297,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
328,False,"{'a': 0.1, 'e': 0.7202448110511042}",25,0,-85.37669483575608,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
329,False,"{'a': 0.1, 'e': 0.719524566240053}",25,0,-140.3099176192461,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
330,False,"{'a': 0.1, 'e': 0.718805041673813}",25,0,-107.60777308156638,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
331,False,"{'a': 0.1, 'e': 0.7180862366321391}",25,0,-93.30187446933562,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
332,False,"{'a': 0.1, 'e': 0.7173681503955069}",20,0,-17.719172935642394,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
333,False,"{'a': 0.1, 'e': 0.7166507822451115}",30,0,-49.63960740303601,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
334,False,"{'a': 0.1, 'e': 0.7159341314628663}",30,3,-64.72436988975907,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 1}",1
335,False,"{'a': 0.1, 'e': 0.7152181973314035}",20,0,-78.1363995161582,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
336,False,"{'a': 0.1, 'e': 0.7145029791340721}",25,13,-16.35706476327175,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.713788476154938}",20,3,-29.833675399086975,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
338,False,"{'a': 0.1, 'e': 0.7130746876787831}",25,0,-150.66791669587445,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
339,False,"{'a': 0.1, 'e': 0.7123616129911043}",25,8,-56.96788332581389,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
340,False,"{'a': 0.1, 'e': 0.7116492513781132}",30,0,-48.9561855022703,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
341,False,"{'a': 0.1, 'e': 0.7109376021267351}",30,17,2.0980061049456946,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.1, 'e': 0.7102266645246084}",25,0,-127.00248553734316,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
343,False,"{'a': 0.1, 'e': 0.7095164378600838}",20,14,-12.352083359900242,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.1, 'e': 0.7088069214222237}",20,0,-162.20250321239567,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
345,False,"{'a': 0.1, 'e': 0.7080981145008014}",20,3,-73.45647083636351,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 1}",1
346,False,"{'a': 0.1, 'e': 0.7073900163863006}",20,0,-117.68383186937362,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
347,False,"{'a': 0.1, 'e': 0.7066826263699143}",25,0,-126.34104832514926,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
348,False,"{'a': 0.1, 'e': 0.7059759437435444}",25,0,-135.32133552748377,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
349,False,"{'a': 0.1, 'e': 0.7052699677998009}",25,5,12.491656131702582,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
350,False,"{'a': 0.1, 'e': 0.704564697832001}",25,0,-248.23415137137084,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 5}",0
351,False,"{'a': 0.1, 'e': 0.7038601331341691}",20,0,-90.81011339664944,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
352,False,"{'a': 0.1, 'e': 0.7031562730010349}",25,0,-27.552241746625242,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
353,False,"{'a': 0.1, 'e': 0.7024531167280339}",25,0,-67.81087223190293,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
354,False,"{'a': 0.1, 'e': 0.7017506636113058}",25,0,-54.03644238312282,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
355,False,"{'a': 0.1, 'e': 0.7010489129476946}",20,0,-111.36792004353993,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
356,False,"{'a': 0.1, 'e': 0.7003478640347468}",20,0,-81.58463823800017,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
357,False,"{'a': 0.1, 'e': 0.6996475161707121}",20,12,-1.11586226801284,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.1, 'e': 0.6989478686545414}",20,0,-95.73045391336856,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
359,False,"{'a': 0.1, 'e': 0.6982489207858869}",20,0,-90.44734114871277,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
360,False,"{'a': 0.1, 'e': 0.6975506718651009}",25,0,-141.4196903357509,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
361,False,"{'a': 0.1, 'e': 0.6968531211932358}",30,12,-72.81592886799199,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
362,False,"{'a': 0.1, 'e': 0.6961562680720426}",25,0,-104.97394729954763,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
363,False,"{'a': 0.1, 'e': 0.6954601118039706}",25,9,-30.602525179516558,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.6947646516921666}",25,14,-12.891985069970078,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
365,False,"{'a': 0.1, 'e': 0.6940698870404745}",20,4,-150.26053116752394,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 3}",1
366,False,"{'a': 0.1, 'e': 0.693375817153434}",20,7,27.379345292328402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
